Date,DIA
2009-04-16,56.36014175415039
2009-04-17,56.48796463012695
2009-04-20,54.549652099609375
2009-04-21,55.2930793762207
2009-04-22,54.75120162963867
2009-04-23,55.33470916748047
2009-04-24,56.085052490234375
2009-04-27,55.75852584838867
2009-04-28,55.66122817993164
2009-04-29,56.80752944946289
2009-04-30,56.738067626953125
2009-05-01,57.07854461669922
2009-05-04,58.52350616455078
2009-05-05,58.46792221069336
2009-05-06,59.19040298461914
2009-05-07,58.47489929199219
2009-05-08,59.55171585083008
2009-05-11,58.65550994873047
2009-05-12,58.85701370239258
2009-05-13,57.752349853515625
2009-05-14,57.9329719543457
2009-05-15,57.679405212402344
2009-05-18,59.30978012084961
2009-05-19,59.04507827758789
2009-05-20,58.661865234375
2009-05-21,57.90239334106445
2009-05-22,57.742088317871094
2009-05-26,59.12171173095703
2009-05-27,57.94415283203125
2009-05-28,58.54343795776367
2009-05-29,59.49799346923828
2009-06-01,60.863643646240234
2009-06-02,60.968204498291016
2009-06-03,60.584957122802734
2009-06-04,60.97517776489258
2009-06-05,61.25383377075195
2009-06-08,61.135406494140625
2009-06-09,61.135406494140625
2009-06-10,61.07271194458008
2009-06-11,61.218997955322266
2009-06-12,61.53257751464844
2009-06-15,60.2644157409668
2009-06-16,59.407371520996094
2009-06-17,59.386505126953125
2009-06-18,59.658199310302734
2009-06-19,59.63936996459961
2009-06-22,58.248207092285156
2009-06-23,58.15033721923828
2009-06-24,58.04542922973633
2009-06-25,59.2269172668457
2009-06-26,58.91234588623047
2009-06-29,59.597442626953125
2009-06-30,59.1849365234375
2009-07-01,59.443607330322266
2009-07-02,58.01747131347656
2009-07-06,58.19919204711914
2009-07-07,57.01079177856445
2009-07-08,57.2763786315918
2009-07-09,57.16455841064453
2009-07-10,56.93389129638672
2009-07-13,58.241207122802734
2009-07-14,58.48589324951172
2009-07-15,60.26157760620117
2009-07-16,60.981590270996094
2009-07-17,61.230857849121094
2009-07-20,61.839962005615234
2009-07-21,62.428009033203125
2009-07-22,62.22501754760742
2009-07-23,63.45016860961914
2009-07-24,63.6882438659668
2009-07-27,63.80722427368164
2009-07-28,63.70222091674805
2009-07-29,63.48513412475586
2009-07-30,64.00320434570312
2009-07-31,64.17825317382812
2009-08-03,65.01141357421875
2009-08-04,65.242431640625
2009-08-05,64.99041748046875
2009-08-06,64.85037231445312
2009-08-07,65.66250610351562
2009-08-10,65.45944213867188
2009-08-11,64.81536102294922
2009-08-12,65.64847564697266
2009-08-13,65.94252014160156
2009-08-14,65.39649963378906
2009-08-17,64.13626098632812
2009-08-18,64.61935424804688
2009-08-19,65.2004623413086
2009-08-20,65.66250610351562
2009-08-21,66.76482391357422
2009-08-24,66.83505249023438
2009-08-25,67.08100891113281
2009-08-26,67.06690216064453
2009-08-27,67.31989288330078
2009-08-28,67.15119934082031
2009-08-31,66.77888488769531
2009-09-01,65.48609924316406
2009-09-02,65.21919250488281
2009-09-03,65.65480041503906
2009-09-04,66.35731506347656
2009-09-08,66.78587341308594
2009-09-09,67.11611938476562
2009-09-10,67.68513488769531
2009-09-11,67.60091400146484
2009-09-14,67.67112731933594
2009-09-15,68.07865142822266
2009-09-16,68.90766143798828
2009-09-17,68.89358520507812
2009-09-18,69.05194091796875
2009-09-21,68.79149627685547
2009-09-22,69.1223373413086
2009-09-23,68.6789321899414
2009-09-24,68.26371002197266
2009-09-25,68.08770751953125
2009-09-28,68.86189270019531
2009-09-29,68.58039855957031
2009-09-30,68.33403015136719
2009-10-01,66.94751739501953
2009-10-02,66.76454162597656
2009-10-05,67.54576873779297
2009-10-06,68.47476959228516
2009-10-07,68.46775817871094
2009-10-08,68.9112319946289
2009-10-09,69.46019744873047
2009-10-12,69.63612365722656
2009-10-13,69.55868530273438
2009-10-14,70.5440673828125
2009-10-15,70.83969116210938
2009-10-16,70.4409408569336
2009-10-19,71.0538101196289
2009-10-20,70.72276306152344
2009-10-21,70.04637145996094
2009-10-22,70.96926879882812
2009-10-23,70.32817077636719
2009-10-26,69.60968017578125
2009-10-27,69.6167221069336
2009-10-28,68.8135757446289
2009-10-29,70.12391662597656
2009-10-30,68.37681579589844
2009-11-02,68.93336486816406
2009-11-03,68.89811706542969
2009-11-04,69.15876007080078
2009-11-05,70.5606918334961
2009-11-06,70.7086181640625
2009-11-09,72.15274810791016
2009-11-10,72.34302520751953
2009-11-11,72.65293884277344
2009-11-12,71.97667694091797
2009-11-13,72.49798583984375
2009-11-16,73.44904327392578
2009-11-17,73.68152618408203
2009-11-18,73.65335083007812
2009-11-19,73.01931762695312
2009-11-20,72.9754638671875
2009-11-23,73.83073425292969
2009-11-24,73.76004028320312
2009-11-25,73.95084381103516
2009-11-27,72.9260025024414
2009-11-30,73.20878601074219
2009-12-01,74.02153015136719
2009-12-02,73.91555786132812
2009-12-03,73.2864990234375
2009-12-04,73.49848937988281
2009-12-07,73.5408935546875
2009-12-08,72.75640106201172
2009-12-09,73.11682891845703
2009-12-10,73.63282012939453
2009-12-11,74.15580749511719
2009-12-14,74.353759765625
2009-12-15,74.0285873413086
2009-12-16,73.9791030883789
2009-12-17,73.0673828125
2009-12-18,73.18084716796875
2009-12-21,73.70594787597656
2009-12-22,74.11038970947266
2009-12-23,74.11038970947266
2009-12-24,74.50061798095703
2009-12-28,74.7064208984375
2009-12-29,74.7064208984375
